date,num_employees,country,industry_code,amount_A,amount_B,amount_C,A_score,B_score,C_score,bankrupt
2019-04-09,5163,NL,28,5210.91,3911.05,2605.08,3,3,3,False
2019-04-09,185,TR,67,3754.56,7508.73,11261.34,3,3,3,False
2019-04-09,20,TR,95,7899.46,31599.58,47365.94,1,1,3,False
2019-04-09,30628,CN,48,550.96,1101.65,2203.29,3,3,3,True
2019-04-09,13,NL,42,518.8,518.92,518.76,3,3,3,False
2019-04-09,21038,CN,67,1729.07,3457.98,6916.68,4,4,4,False
2019-04-09,22938,US,76,8504.88,17014.83,34051.56,3,3,3,False
2019-04-09,955,EN,19,243.7,487.1,730.65,5,5,5,False
2019-04-09,1917,EN,17,4844.12,3633.24,2421.91,4,4,4,False
2019-04-09,83,CN,63,1510.2,3022.22,6046.72,3,3,3,False
2019-04-09,24328,CN,48,186.9,747.6,1121.04,2,2,2,True
2019-04-09,33,EN,41,1682.1,1262.93,841.49,2,2,2,False
2019-04-09,836,US,11,206.01,824.07,1236.34,2,2,2,False
2019-04-09,11,CN,88,3631.2,7265.74,14518.47,3,3,3,False
2019-04-09,79082,US,93,283.67,567.73,1135.78,4,4,4,True
2019-04-09,87524,US,78,564.64,1129.2,1693.52,4,4,4,False
2019-04-09,5049,NL,35,464.84,1859.98,2789.49,1,1,1,False
2019-04-09,170,US,7,1160.93,580.27,290.37,3,3,3,False
2019-04-09,18,TR,27,610.94,2444.36,3667.58,3,3,3,False
2019-04-09,378,EN,85,10597.31,21200.04,31796.52,3,3,3,False
2019-04-09,13328,EN,59,401.12,801.65,1603.26,3,3,3,False
2019-04-10,1436,CN,48,1091.98,1091.14,1091.45,3,3,3,True
2019-04-10,571,CN,37,18683.61,9335.05,4666.16,3,3,3,False
2019-04-10,26734,NL,79,1366.76,1366.88,1368.3,3,3,3,True
2019-04-10,52,NL,57,4117.08,2059.78,1029.26,3,3,3,True
2019-04-10,30330,TR,4,5037.01,10076.26,20147.48,5,5,5,False
2019-04-10,205,CN,45,3941.96,2956.27,1970.57,3,3,3,False
2019-04-10,11,EN,97,646.74,646.9,646.67,4,4,4,False
2019-04-10,6534,TR,74,78433.82,39224.36,19598.69,4,4,4,False
2019-04-10,37585,CN,1,1068.99,801.78,534.79,3,3,3,True
2019-04-10,344,TR,88,271.07,542.25,1083.4,3,3,3,False
2019-04-10,244,US,24,892.03,1783.12,3566.13,4,4,4,False
2019-04-10,15772,US,0,1986.37,992.48,496.39,3,3,3,False
2019-04-10,40845,TR,94,836.16,3346.02,5017.4,3,3,3,False
2019-04-10,119745,CN,68,369.0,1474.72,2212.91,4,4,4,True
2019-04-10,73,US,39,1184.81,888.38,592.28,5,5,5,False
2019-04-10,1266,US,67,303.7,607.09,912.07,2,2,2,False
2019-04-10,19448,TR,68,2825.81,2826.95,2827.66,5,5,5,False
2019-04-10,601,US,68,10084.65,5046.84,2522.71,5,5,5,False
2019-04-10,265,EN,15,168.48,336.98,673.93,2,2,2,False
2019-04-10,966,US,53,20993.72,10495.81,5245.92,3,3,3,False
2019-04-10,82,TR,62,6525.19,3261.49,1631.16,1,1,1,False
2019-04-10,20,US,17,3465.81,3464.69,3464.21,2,2,2,False
2019-04-10,12,US,16,641.98,642.0,641.74,3,3,3,False
2019-04-10,1519,NL,98,1670.88,6677.99,10019.76,3,3,3,False
2019-04-10,104,TR,81,3532.07,1766.42,883.21,3,3,3,False
2019-04-10,39962,TR,3,1565.22,3133.91,6264.23,4,4,4,False
2019-04-10,24,NL,94,2459.34,4919.95,9840.79,4,4,4,False
2019-04-10,51,NL,94,3417.21,3417.44,3416.65,2,2,2,False
2019-04-10,114252,EN,8,2988.5,5974.4,11955.78,3,3,3,False
2019-04-10,802,US,30,490.49,981.53,1471.71,3,3,3,False
2019-04-10,74,CN,4,436.44,872.5,1308.76,2,2,2,False
2019-04-10,30670,CN,99,803.56,1607.6,3212.7,2,2,2,False
2019-04-10,7493,NL,15,669.92,2678.78,4019.77,3,3,3,False
2019-04-10,980,TR,41,1073.61,1073.06,1073.47,4,4,4,False
2019-04-10,43020,TR,40,14691.8,11019.62,7343.24,2,2,2,False
2019-04-10,13,EN,79,1183.97,4735.75,7101.45,2,2,2,False
2019-04-10,123,CN,83,962.69,1924.8,2890.67,4,4,4,False
2019-04-10,16767,TR,29,5500.64,11003.66,22002.74,5,5,5,False
2019-04-10,112,EN,25,1317.8,2635.43,3953.01,3,,3,False
2019-04-10,67574,EN,48,156.63,313.06,625.94,3,3,3,True
2019-04-10,16,NL,30,960.21,1920.18,2882.37,2,2,2,False
2019-04-10,66,CN,49,6574.98,3287.49,1643.51,1,1,1,False
2019-04-10,175,EN,14,1037.11,4149.38,6224.82,2,2,2,False
2019-04-10,3812,EN,51,1090.26,544.53,272.44,1,1,1,False
2019-04-10,20,EN,37,2912.05,2184.7,1455.36,3,3,3,False
2019-04-10,11,CN,37,680.87,1363.03,2724.21,5,5,5,False
2019-04-10,122785,NL,59,12093.68,24194.95,36274.06,4,4,4,False
2019-04-10,48305,US,19,3390.14,6780.19,10165.38,3,3,3,False
2019-04-10,46,TR,98,13960.36,6987.21,3492.49,3,3,3,False
2019-04-10,340,CN,86,5253.54,2623.48,1313.92,3,3,3,False
2019-04-10,363,CN,43,1347.65,674.08,337.02,3,3,3,False
2019-04-10,33894,CN,88,4850.16,3637.82,2425.73,2,2,2,True
2019-04-10,1303,US,62,593.45,1187.39,1781.4,3,3,3,False
2019-04-10,20285,TR,49,2418.84,4832.04,9671.2,3,3,3,False
2019-04-10,56619,TR,21,9021.48,9017.85,9019.77,5,5,5,False
2019-04-10,900,EN,71,5120.91,10254.53,15366.71,3,3,3,False
2019-04-10,40,EN,53,8284.19,33116.16,49664.94,4,4,4,False
2019-04-10,407,NL,8,9812.08,4908.58,2453.64,1,1,1,False
2019-04-10,27195,CN,14,15935.32,7977.02,3983.94,4,4,4,False
2019-04-10,1110,NL,47,3730.53,1863.94,932.28,5,5,5,False
2019-04-10,46577,CN,19,125.25,501.3,752.7,3,3,3,False
2019-04-10,46418,TR,34,70259.37,35091.13,17567.54,4,4,4,False
2019-04-10,98,NL,66,177.49,354.74,710.03,5,5,5,True
2019-04-10,226,TR,59,271.32,1086.35,1629.14,3,3,3,False
2019-04-10,3421,EN,97,244.54,977.74,1467.4,4,4,4,False
2019-04-10,13,TR,33,2728.66,2045.48,1362.94,3,3,3,False
2019-04-10,276,US,99,10867.04,10862.4,10861.35,3,3,3,False
2019-04-10,16,NL,98,6205.3,12399.37,24799.34,3,3,3,False
2019-04-10,26261,CN,72,3154.68,2364.57,1575.9,2,2,2,False
2019-04-10,81923,TR,93,298.85,597.43,896.78,5,5,5,True
2019-04-10,15,NL,53,1132.54,566.54,283.25,3,3,3,False
2019-04-10,3015,CN,89,224.55,449.17,672.57,2,2,2,True
2019-04-10,2086,NL,11,8440.95,6330.53,4220.33,3,3,3,False
2019-04-10,9154,NL,87,3324.76,1662.74,831.33,4,4,4,True
2019-04-10,4237,US,18,992.47,991.78,992.74,3,3,3,False
2019-04-10,23,TR,79,410.19,820.32,1230.93,3,3,3,False
2019-04-10,42,US,25,502.22,502.43,502.4,5,5,5,False
2019-04-10,17,EN,22,1509.12,1131.44,754.39,2,2,2,False
2019-04-10,63189,NL,32,1293.39,971.26,647.94,2,2,2,True
2019-04-10,534,TR,56,1592.98,6371.34,9568.88,1,1,1,False
2019-04-10,122273,EN,29,5183.45,5186.62,5184.72,3,3,3,False
2019-04-10,229,EN,22,4607.42,18433.11,27658.13,2,2,2,False
2019-04-10,769,US,73,164.64,659.55,988.62,4,3,3,False
2019-04-10,12994,EN,35,7794.49,31204.26,46774.74,4,4,4,False
2019-04-10,14290,CN,94,2278.17,1707.6,1139.93,4,4,4,False
2019-04-10,26,CN,85,1212.24,2423.22,3636.54,3,3,3,False
2019-04-10,41,CN,42,1257.21,2511.71,3768.73,4,4,4,False
2019-04-10,13,EN,65,5558.35,4167.12,2775.65,2,2,2,False
2019-04-10,15775,NL,52,5268.0,5267.31,5272.96,3,3,3,False
2019-04-10,13726,TR,86,239.62,479.01,957.12,2,2,2,False
2019-04-10,12,CN,98,869.42,651.59,434.56,3,3,3,False
2019-04-10,31,CN,59,35513.01,17743.9,8868.36,3,3,3,False
2019-04-10,231,CN,36,12335.86,9246.59,6162.52,2,2,2,False
2019-04-10,676,US,60,648.33,2597.9,3897.38,4,4,4,False
2019-04-10,538,US,95,353.01,706.47,1059.99,2,2,2,False
2019-04-10,132850,CN,52,17043.04,8530.97,4267.46,3,3,3,False
2019-04-10,9609,CN,11,18869.18,18881.85,18873.79,3,3,3,False
2019-04-10,13,US,34,1026.36,770.14,513.8,3,3,3,False
2019-04-10,43,TR,66,167.27,669.65,1003.93,1,1,1,True
2019-04-10,73,NL,97,658.45,659.22,658.78,3,3,3,False
2019-04-10,53,TR,37,931.02,3725.74,5582.86,1,1,1,False
2019-04-10,12483,NL,23,3423.05,6844.34,10258.06,4,4,4,False
2019-04-10,85,EN,80,34092.19,17034.93,8521.66,2,2,2,False
2019-04-10,378,EN,39,260.08,520.07,779.53,2,2,2,False
2019-04-10,612,TR,64,3825.69,15315.11,22946.02,3,3,3,False
2019-04-10,35,US,56,32256.62,16118.95,8055.56,3,3,3,False
2019-04-10,58,CN,71,1604.92,3209.17,4816.76,3,3,3,False
2019-04-10,11624,EN,78,2661.23,5319.75,10641.68,2,2,2,False
2019-04-11,32876,US,44,503.04,2013.59,3021.89,1,1,1,False
2019-04-11,11,US,88,227.29,455.08,682.23,4,4,4,False
2019-04-11,1434,NL,71,9664.44,9661.71,9654.08,4,4,4,False
2019-04-11,2010,EN,95,275.52,1102.33,1654.01,2,2,2,False
2019-04-11,6968,TR,12,1064.24,798.81,531.87,2,2,2,True
2019-04-11,4140,US,78,1184.09,887.86,591.27,1,1,1,False
2019-04-11,37397,TR,5,7363.68,5522.11,3680.42,4,4,4,False
2019-04-11,12,TR,96,2026.61,2029.08,2029.73,3,3,3,False
2019-04-11,115,EN,70,421.63,1686.57,2532.46,5,5,5,False
2019-04-11,11919,TR,96,326.67,652.71,979.43,3,3,3,True
2019-04-11,25831,TR,46,1885.44,1415.21,942.16,4,4,4,False
2019-04-11,33,CN,92,2084.3,1563.74,1040.94,5,5,5,True
2019-04-11,1132,TR,43,19398.88,19370.17,19384.51,3,3,3,False
2019-04-11,18,CN,31,1892.91,7565.58,11352.7,3,3,3,False
2019-04-11,27203,EN,2,359.83,1440.66,2160.19,3,3,3,False
2019-04-11,6417,TR,53,1595.53,3188.36,4778.07,1,1,1,False
2019-04-11,24,US,83,211.31,844.48,1268.46,3,3,3,False
2019-04-11,1791,TR,77,2238.85,4471.84,8954.81,4,4,4,False
2019-04-11,461,CN,91,2583.5,5166.06,7750.09,5,5,5,False
2019-04-11,32,US,37,6280.33,6286.24,6283.12,4,4,4,False
2019-04-11,45147,EN,3,4701.24,2352.99,1175.95,5,5,5,False
2019-04-11,15,NL,78,6147.25,3071.68,1536.02,3,3,3,False
2019-04-11,283,NL,16,129.2,516.94,775.84,2,2,2,False
2019-04-11,1099,CN,36,2929.33,1462.55,732.82,3,3,3,False
2019-04-11,19595,EN,87,3436.17,6866.17,10306.42,3,3,3,False
2019-04-11,16,EN,35,5008.35,20025.31,30057.84,2,2,2,False
2019-04-11,1505,TR,57,332.33,665.09,1330.23,5,4,4,True
2019-04-11,11,NL,40,19535.28,19539.54,19548.54,3,3,3,False
2019-04-11,19370,TR,7,1181.71,590.24,295.23,4,4,4,False
2019-04-11,26,EN,66,2445.24,9786.55,14674.36,2,2,2,False
2019-04-11,5725,CN,29,1223.61,4895.01,7352.91,5,5,5,False
2019-04-11,1379,CN,85,18709.64,14018.64,9351.52,2,2,2,False
2019-04-11,11,US,51,7513.79,15025.44,30054.78,3,3,3,False
2019-04-11,19,CN,96,10674.26,10652.25,10651.4,1,1,1,False
2019-04-11,34,NL,24,1808.16,904.67,451.95,3,3,3,False
2019-04-11,41813,US,51,39356.92,29553.91,19681.25,1,1,1,False
2019-04-11,330,NL,58,2187.02,8741.61,13110.25,3,3,3,False
2019-04-11,57653,TR,29,262.82,1050.37,1576.47,4,4,4,False
2019-04-11,11,TR,66,255.6,511.2,1023.31,4,4,4,False
2019-04-11,11,CN,3,16008.79,8008.6,4003.76,4,4,4,False
2019-04-11,87471,US,92,3185.76,2386.97,1590.6,3,3,3,True
2019-04-11,5935,NL,56,216.45,866.03,1296.37,3,3,3,False
2019-04-11,12095,NL,62,155.05,310.7,620.71,2,2,2,False
2019-04-11,59268,EN,31,31334.55,15654.23,7833.51,3,3,3,False
2019-04-11,135203,CN,86,1120.2,1120.83,1120.11,3,3,3,False
2019-04-11,13,TR,82,930.93,698.43,465.42,2,2,2,False
2019-04-11,16,EN,78,310.33,620.92,931.66,3,3,3,False
2019-04-11,19,TR,50,920.12,1842.71,3683.37,2,2,2,False
2019-04-11,18426,TR,62,6090.02,12185.66,18256.97,3,3,3,False
2019-04-11,81,NL,79,10315.47,7725.95,5147.67,2,2,2,False
2019-04-11,1245,TR,86,1799.41,1800.8,1797.17,3,3,3,False
2019-04-11,28652,US,0,243.45,974.78,1461.9,3,3,3,False
2019-04-11,3643,TR,18,3712.77,7428.34,11139.17,3,3,3,False
2019-04-11,12,US,34,28623.95,14306.4,7152.94,2,2,2,False
2019-04-11,220,TR,62,578.33,578.72,578.86,3,3,3,False
2019-04-11,12,EN,93,2119.98,1060.12,529.87,2,2,2,False
2019-04-11,322,NL,80,4982.81,2492.35,1247.1,4,4,4,True
2019-04-11,23,EN,25,60352.31,30201.71,15094.47,1,1,1,False
2019-04-11,11,NL,12,123.86,495.35,742.54,3,3,3,False
2019-04-11,17298,EN,85,969.37,727.35,485.54,3,3,3,False
2019-04-11,112722,CN,22,31881.45,15947.31,7979.88,2,2,2,False
2019-04-11,105840,TR,96,7889.62,5917.75,3948.95,3,3,3,True
2019-04-11,46,TR,90,3262.69,2442.25,1630.73,3,3,3,False
2019-04-11,20863,CN,34,5710.39,11421.26,17116.26,2,2,2,False
2019-04-11,3457,CN,11,40697.08,30545.05,20362.21,3,3,3,False
2019-04-11,14788,US,8,4167.89,4168.81,4162.7,1,1,1,False
2019-04-11,25725,EN,97,1152.98,2308.55,3457.22,2,2,2,False
2019-04-11,128466,TR,77,13062.45,26107.17,39157.95,3,3,3,False
2019-04-11,16,US,66,680.84,1364.19,2042.96,3,3,3,False
2019-04-11,10279,TR,43,35768.45,26866.42,17894.03,2,2,2,False
2019-04-11,6709,CN,60,876.65,657.65,437.54,3,3,3,True
2019-04-11,41,US,20,434.14,868.11,1302.15,3,3,3,False
2019-04-11,121,US,6,2104.01,4197.91,6306.91,3,3,3,False
2019-04-11,18,US,96,6771.35,27149.51,40682.26,3,3,3,False
2019-04-11,57494,EN,98,79244.34,39605.89,19809.09,5,5,5,False
2019-04-11,38264,US,10,393.37,1573.39,2359.67,4,4,4,False
2019-04-11,1595,TR,44,1799.0,1351.23,902.46,2,2,2,False
2019-04-11,473,EN,31,3617.59,1811.06,905.25,2,2,2,False
2019-04-11,26,TR,85,4072.22,3049.48,2033.64,4,4,4,False
2019-04-11,13043,US,82,11088.76,5543.89,2778.39,3,3,3,False
2019-04-11,11,US,35,32537.01,32529.39,32526.72,1,1,1,False
2019-04-11,268,TR,36,14791.48,29609.78,44326.76,1,1,1,False
2019-04-11,30544,NL,74,6327.92,25343.66,37998.81,3,3,3,False
2019-04-11,1682,US,40,2075.6,8318.91,12479.94,2,3,3,False
2019-04-11,2051,US,76,23521.59,23562.54,23508.84,4,4,4,False
2019-04-11,12,EN,91,1126.25,2253.86,4504.86,3,3,3,False
2019-04-11,41,TR,48,254.98,510.16,1019.59,4,4,4,False
2019-04-11,3259,US,14,1553.24,775.96,387.88,3,3,3,False
2019-04-11,11,TR,12,252.01,1006.44,1514.86,3,3,3,False
2019-04-11,63,EN,52,7503.89,3745.4,1873.34,4,4,4,False
2019-04-11,79,TR,32,14185.79,10640.41,7095.58,1,1,1,False
2019-04-11,407,TR,71,1579.39,1578.19,1579.21,4,4,4,False
2019-04-11,87,EN,31,608.96,1219.69,1825.95,4,4,4,False
2019-04-11,242,US,47,1060.16,2123.43,3175.1,4,4,4,False
2019-04-11,719,TR,67,4323.88,2156.58,1079.51,2,2,2,False
2019-04-11,14,NL,56,550.75,1101.8,1654.3,3,3,3,False
2019-04-11,18,US,61,255.71,511.95,1024.28,2,2,2,False
2019-04-11,21820,EN,81,1800.14,901.89,450.22,3,3,3,False
2019-04-11,258,CN,86,1113.15,555.6,277.63,5,5,5,False
2019-04-11,80,NL,92,351.58,703.53,1055.93,3,3,3,True
2019-04-11,192,US,1,30219.23,30215.88,30225.97,4,4,4,False
2019-04-11,18,EN,76,1034.56,1034.79,1034.49,4,4,4,False
2019-04-11,27,NL,15,1742.02,3485.24,5217.06,3,3,3,False
2019-04-11,496,US,7,29445.94,14720.52,7355.53,5,5,5,False
2019-04-11,84,CN,18,10656.9,5329.28,2660.71,4,4,4,False
2019-04-11,310,US,31,4380.56,8761.61,17531.64,3,3,3,False
2019-04-12,16,CN,66,320.06,639.21,959.32,3,3,3,False
2019-04-12,16,CN,31,23565.78,23576.75,23531.62,1,1,1,False
2019-04-12,110,TR,84,2167.03,1083.55,541.53,3,3,3,False
2019-04-12,104,EN,24,20119.83,20153.37,20161.69,3,3,3,False
2019-04-12,40144,TR,52,324.69,1299.62,1949.51,4,4,4,False
2019-04-12,11,CN,80,3399.54,6801.65,10206.26,1,1,1,False
2019-04-12,149392,EN,24,194.32,776.58,1165.98,4,4,4,False
2019-04-12,96604,EN,32,2721.9,2726.32,2726.3,3,3,3,False
2019-04-12,679,EN,30,22186.8,11082.02,5537.37,3,3,3,False
2019-04-12,5579,NL,35,4975.18,4958.7,4973.56,2,2,2,False
2019-04-12,74846,US,86,4580.89,2286.97,1144.88,5,5,5,False
2019-04-12,30,CN,88,794.01,3170.37,4757.8,3,3,3,False
2019-04-12,54,EN,48,4889.16,3677.42,2450.04,4,4,4,False
2019-04-12,13,NL,43,1392.35,5572.55,8346.69,2,2,2,False
2019-04-12,877,NL,47,891.96,3566.08,5357.39,1,1,1,False
2019-04-12,16,CN,29,6320.61,25263.92,37843.17,3,3,3,False
2019-04-12,71010,TR,12,1576.0,1184.57,790.78,5,5,5,True
2019-04-12,187,NL,42,698.21,1396.23,2094.04,3,3,3,False
2019-04-12,62093,CN,92,4679.3,9360.53,14047.59,3,3,3,True
2019-04-12,21,NL,15,26687.85,26695.96,26740.82,3,3,3,False
2019-04-12,4149,CN,90,55159.23,41443.15,27630.84,2,2,2,False
2019-04-12,2381,EN,25,58835.46,44036.95,29392.81,3,3,3,False
2019-04-12,131,TR,74,3392.69,13596.08,20379.6,2,2,2,False
2019-04-12,48065,NL,46,3168.6,6334.59,9501.79,2,2,2,False
2019-04-12,194,NL,36,572.77,573.38,573.54,3,3,3,False
2019-04-12,20,NL,2,249.81,999.14,1500.2,2,2,2,False
2019-04-12,123488,US,25,16879.84,16855.67,16887.06,4,4,4,True
2019-04-12,209,US,97,6045.13,12100.69,24190.75,1,1,1,False
2019-04-12,22,EN,96,12962.95,12933.76,12953.43,3,3,3,False
2019-04-12,88,NL,14,129.09,516.49,773.92,3,3,3,False
2019-04-12,1585,TR,65,303.04,606.39,1210.4,5,5,5,False
2019-04-12,476,US,27,4127.77,2069.58,1031.91,3,3,3,False
2019-04-12,2051,CN,83,9446.15,9440.27,9479.84,2,2,2,False
2019-04-12,2823,CN,37,4424.14,3327.42,2219.39,3,3,3,False
2019-04-12,14,CN,43,539.57,2154.43,3234.45,3,3,3,False
2019-04-12,53,EN,52,52342.73,26191.03,13089.67,2,2,2,False
2019-04-12,7987,NL,79,1120.55,4480.96,6716.59,2,2,2,True
2019-04-12,2461,NL,3,807.08,806.58,806.5,3,3,3,False
2019-04-12,12,US,71,1608.17,3218.85,4829.79,2,2,2,False
2019-04-12,53,CN,43,3390.52,13558.06,20381.48,1,1,1,False
2019-04-12,71396,EN,45,37322.67,27936.06,18642.88,2,2,2,False
2019-04-12,31084,TR,83,1607.04,3223.57,6434.53,3,3,3,True
2019-04-12,3136,NL,25,233.01,465.38,697.76,2,2,2,True
2019-04-12,12,NL,95,115.03,460.28,691.05,2,2,2,True
2019-04-12,1467,EN,12,540.58,540.11,540.34,3,3,3,False
2019-04-12,11,US,68,774.7,3098.03,4649.12,3,3,3,False
2019-04-12,2799,EN,43,665.12,1329.11,1995.08,2,2,2,False
2019-04-12,6477,US,52,54313.93,40793.62,27235.74,3,3,3,False
2019-04-12,400,NL,50,5154.91,10286.25,20580.12,4,4,4,False
2019-04-12,11,US,12,2209.15,8836.88,13278.97,3,3,3,False
2019-04-12,2988,US,40,196.77,787.55,1181.48,1,1,1,False
2019-04-12,18721,US,10,2708.72,5413.06,8120.8,3,3,3,False
2019-04-12,1140,US,36,1188.81,595.8,297.51,4,4,4,False
2019-04-12,4976,CN,59,8998.76,18005.9,35972.13,2,2,2,False
2019-04-12,12,CN,31,348.14,697.04,1393.56,2,2,2,False
2019-04-12,5354,CN,44,7647.92,3825.32,1909.91,3,3,3,False
2019-04-12,1598,CN,17,4648.16,18545.26,27822.02,2,2,2,False
2019-04-12,63,EN,92,212.25,423.95,636.23,3,3,3,False
2019-04-12,3739,TR,78,896.24,671.77,447.85,3,3,3,False
2019-04-12,2324,US,19,142.79,284.81,570.93,4,4,4,False
2019-04-12,1340,EN,43,272.58,545.22,817.4,3,3,3,False
2019-04-12,18,CN,35,142.14,283.74,567.14,4,4,4,False
2019-04-12,44,US,68,2658.52,5313.17,7975.11,2,2,2,False
2019-04-12,146775,TR,36,9085.89,18152.88,36275.74,5,4,4,False
2019-04-12,190,US,32,29640.6,22235.7,14824.12,3,3,3,False
2019-04-12,12,NL,81,28366.06,28375.9,28346.59,4,4,4,False
2019-04-12,48449,NL,18,984.55,1966.82,2952.26,3,3,3,False
2019-04-12,17,EN,50,36112.99,36115.86,36073.38,3,3,3,False
2019-04-12,136,TR,31,169.03,674.64,1013.95,4,4,4,False
2019-04-12,38,EN,21,19336.56,14498.54,9664.92,4,4,4,False
2019-04-12,105514,US,0,3450.31,13840.58,20740.18,3,3,3,False
2019-04-12,103,TR,53,12586.19,9447.44,6293.93,4,4,4,False
2019-04-12,4947,EN,88,996.32,999.11,997.98,3,3,3,False
2019-04-12,1323,US,19,617.93,2471.16,3704.99,3,3,3,False
2019-04-13,11,CN,57,189.7,757.27,1139.64,5,5,5,False
2019-04-13,110,US,34,14743.46,14728.56,14770.09,1,1,1,False
2019-04-13,117,EN,69,8664.66,4328.77,2168.99,3,3,3,False
2019-04-13,144072,TR,69,13946.47,27815.49,41814.22,3,3,3,False
2019-04-13,17047,TR,60,863.72,3458.69,5181.58,5,5,5,False
2019-04-13,29149,CN,62,307.61,615.35,1232.2,1,1,1,True
2019-04-13,53,EN,60,2220.52,1663.38,1108.59,3,3,3,False
2019-04-13,61,CN,56,33786.98,16909.15,8467.92,4,4,4,False
2019-04-13,496,NL,2,168.36,672.68,1009.91,2,2,2,False
2019-04-13,1953,US,94,549.39,550.0,549.63,2,2,2,False
2019-04-13,6254,NL,98,8117.77,4072.81,2031.61,1,1,1,False
2019-04-13,18961,NL,44,361.95,1444.23,2159.87,2,2,2,False
2019-04-13,35550,CN,14,2018.92,8082.69,12108.75,4,4,4,False
2019-04-13,11,CN,16,640.54,2560.22,3846.14,5,5,5,False
2019-04-13,14099,US,14,2176.92,4337.02,6515.35,5,5,5,False
2019-04-13,1535,CN,4,660.22,1322.13,2644.94,3,3,3,False
2019-04-13,602,CN,85,1198.61,598.75,299.91,4,4,4,False
2019-04-13,1894,CN,45,1291.83,645.32,324.0,4,4,4,True
2019-04-13,39478,CN,10,5266.5,3952.89,2636.69,4,4,4,True
2019-04-13,704,CN,63,6328.19,12652.61,25325.58,1,1,1,False
2019-04-13,17,NL,91,275.09,549.1,1099.87,2,2,2,False
2019-04-13,198,NL,13,1721.15,1290.83,861.85,5,5,5,True
2019-04-13,65753,US,38,2344.57,4687.02,9375.26,4,4,4,False
2019-04-13,17577,TR,66,30351.62,30345.79,30324.17,4,4,4,True
2019-04-13,21,US,54,7098.11,14221.34,21298.25,3,3,3,False
2019-04-13,5279,EN,41,775.3,1553.49,3108.04,3,3,3,False
2019-04-13,31,US,74,4349.02,3242.01,2171.11,3,3,3,False
2019-04-13,75,US,93,1707.22,852.69,425.71,3,3,3,False
2019-04-13,287,CN,4,3223.93,1609.42,805.46,3,3,3,True
2019-04-13,208,CN,51,1547.07,773.39,387.62,3,3,3,False
2019-04-13,11,CN,21,4386.04,3282.98,2191.54,2,2,2,False
2019-04-13,10818,TR,76,7059.32,14125.24,28225.74,3,3,3,False
2019-04-16,25771,CN,43,4373.17,3276.44,2187.8,3,3,3,False
2019-04-16,594,EN,84,32460.03,32408.59,32349.07,3,3,3,False
2019-04-16,17,NL,58,1053.68,2108.18,3167.24,2,2,2,False
2019-04-16,29,EN,24,6085.24,3049.11,1523.17,5,5,5,False
2019-04-16,14,TR,20,10794.64,10780.71,10791.84,4,4,4,False
2019-04-16,17,CN,91,3905.71,1952.01,977.04,2,2,2,False
2019-04-16,36939,US,63,3057.35,2300.64,1528.12,1,1,1,True
2019-04-16,327,NL,67,29143.44,14606.74,7309.49,3,3,3,False
2019-04-16,13,TR,92,21076.98,15771.17,10529.47,3,3,3,False
2019-04-16,31,EN,46,2349.75,9347.66,14096.79,3,3,3,False
2019-04-16,88798,CN,34,4552.08,4559.62,4554.7,4,4,4,True
2019-04-16,460,TR,86,4925.42,9841.44,19707.19,3,3,3,False
2019-04-16,496,TR,6,4552.51,9105.92,18180.61,3,3,3,False
2019-04-16,558,US,55,35663.35,35614.06,35689.95,3,3,3,False
2019-04-16,13,US,51,41400.33,31057.4,20691.17,2,2,2,False
2019-04-16,113988,US,45,33626.3,33634.17,33553.09,3,3,3,False
2019-04-16,12,EN,8,7285.12,14551.55,29182.84,5,5,5,False
2019-04-16,4459,US,57,5499.36,11012.19,16513.07,3,3,3,False
2019-04-16,12,TR,22,12204.87,6110.88,3055.2,4,4,4,False
2019-04-16,215,TR,2,5744.07,2877.35,1439.16,4,4,4,False
2019-04-16,48841,TR,60,5836.13,4378.73,2916.2,1,1,1,True
2019-04-16,10120,NL,8,49236.71,37063.05,24645.48,3,3,3,False
2019-04-16,65,NL,52,21309.61,21318.32,21312.56,4,4,4,False
2019-04-16,757,EN,67,32080.48,16050.78,8008.39,3,3,3,False
2019-04-16,17,US,48,2778.69,1388.99,695.65,3,3,3,False
2019-04-16,96138,TR,88,5079.16,10133.62,15204.48,2,2,2,True
2019-04-16,4945,US,69,3139.5,2361.47,1571.89,3,3,3,False
2019-04-16,99,TR,47,18839.59,18858.88,18823.38,4,4,4,False
2019-04-16,55,NL,81,12618.46,12623.79,12646.73,3,3,3,False
2019-04-16,27,TR,6,189.17,755.1,1137.33,2,2,2,False
2019-04-16,12569,EN,98,7576.25,5677.64,3784.52,5,5,5,False
2019-04-16,194,CN,30,13228.54,6605.61,3302.21,5,5,5,False
2019-04-16,62,TR,55,8350.1,6256.47,4175.39,2,2,2,False
2019-04-16,52200,EN,95,830.46,1659.03,3320.56,4,4,4,True
2019-04-16,16,NL,98,3270.06,6539.95,13096.61,2,2,2,False
2019-04-16,33,NL,60,15526.98,11631.83,7764.67,3,3,3,False
2019-04-16,72,CN,91,133.87,535.68,801.7,4,4,4,False
2019-04-16,32,US,4,3451.24,2581.94,,3,3,3,False
2019-04-16,1134,US,29,3813.64,15278.43,22949.58,3,3,5,False
2019-04-16,1366,TR,21,1658.21,1246.44,827.88,3,3,3,False
2019-04-16,11,NL,16,6374.69,4775.93,3195.46,4,4,4,False
